epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
177,18486.1,1.20071,0.79734,1.25575,0.6622,0.76961,0.66286,0.38697,2.13187,0.94823,2.25703,0.000698806,0.000698806,0.000698806
178,18590.2,1.195,0.79523,1.2545,0.64019,0.73941,0.6464,0.37937,2.13246,0.94832,2.26526,0.000693305,0.000693305,0.000693305
179,18694.3,1.20417,0.79168,1.26606,0.68778,0.74126,0.68068,0.38386,2.07439,0.93877,2.18755,0.000687804,0.000687804,0.000687804
180,18798.4,1.19862,0.79084,1.26089,0.69253,0.76524,0.71591,0.40237,2.02715,0.94127,2.10902,0.000682303,0.000682303,0.000682303
181,18902.6,1.19776,0.80804,1.28067,0.65944,0.72642,0.66454,0.36719,2.10971,0.96874,2.1967,0.000676802,0.000676802,0.000676802
182,19006.6,1.20064,0.80987,1.26782,0.67971,0.76119,0.6645,0.37981,2.11929,0.96314,2.23442,0.000671301,0.000671301,0.000671301
183,19110.8,1.21202,0.78165,1.2579,0.67807,0.75836,0.66531,0.38129,2.15292,0.95652,2.25897,0.0006658,0.0006658,0.0006658
184,19215,1.20338,0.79857,1.25927,0.68559,0.73634,0.68332,0.39474,2.11789,0.9627,2.26157,0.000660299,0.000660299,0.000660299
185,19319.1,1.19438,0.7875,1.25609,0.66937,0.74167,0.66482,0.37171,2.11599,0.97766,2.28032,0.000654798,0.000654798,0.000654798
186,19423.5,1.19479,0.77744,1.24555,0.67371,0.69191,0.67386,0.3736,2.12216,0.98295,2.26303,0.000649297,0.000649297,0.000649297
187,19527.7,1.20092,0.77977,1.24568,0.69191,0.69942,0.65997,0.3677,2.10771,0.99263,2.25427,0.000643795,0.000643795,0.000643795
188,19631.7,1.17408,0.75567,1.24225,0.67609,0.67259,0.64884,0.3556,2.1419,1.00007,2.31985,0.000638294,0.000638294,0.000638294
189,19735.7,1.18324,0.77372,1.24258,0.69293,0.72307,0.65924,0.37052,2.12311,0.99607,2.29007,0.000632793,0.000632793,0.000632793
190,19839.9,1.19167,0.76815,1.25429,0.6778,0.72051,0.66141,0.37428,2.14288,0.98772,2.2962,0.000627292,0.000627292,0.000627292
191,19944.2,1.19309,0.77933,1.24698,0.61987,0.7138,0.65168,0.35572,2.14684,1.00023,2.28538,0.000621791,0.000621791,0.000621791
192,20048.4,1.1904,0.7833,1.25785,0.65806,0.70499,0.66329,0.38107,2.13599,0.96665,2.27265,0.00061629,0.00061629,0.00061629
193,20152.7,1.17245,0.7584,1.23469,0.6211,0.75756,0.67274,0.38471,2.11656,0.97327,2.23309,0.000610789,0.000610789,0.000610789
194,20256.9,1.18598,0.7827,1.2602,0.7158,0.64235,0.65925,0.38389,2.12455,0.98234,2.26291,0.000605288,0.000605288,0.000605288
195,20361,1.18476,0.76779,1.24193,0.72369,0.66926,0.66306,0.38167,2.12943,0.9715,2.27375,0.000599787,0.000599787,0.000599787
196,20465.1,1.16582,0.75092,1.23301,0.73278,0.64449,0.66638,0.3798,2.1433,0.97293,2.29874,0.000594286,0.000594286,0.000594286
